planetID,Region Name,System Name,Planet Name,Power,Workforce,Superionic Ice / Hour,Magmatic Gas / Hour
40299976,Delve,M5-CGW,M5-CGW V,180,0,0,0
40299973,Delve,M5-CGW,M5-CGW IV,590,0,0,0
40299967,Delve,M5-CGW,M5-CGW I,0,0,0,699
40300019,Delve,M5-CGW,M5-CGW VII,0,4300,0,0
40300048,Delve,6Q-R50,6Q-R50 VII,510,0,0,0
40300067,Delve,6Q-R50,6Q-R50 VIII,0,0,36,0
40300080,Delve,6Q-R50,6Q-R50 IX,0,0,41,0
40300024,Delve,6Q-R50,6Q-R50 I,0,2100,0,0
40300025,Delve,6Q-R50,6Q-R50 II,0,2540,0,0
40300031,Delve,6Q-R50,6Q-R50 V,0,1860,0,0
40300033,Delve,6Q-R50,6Q-R50 VI,150,0,0,0
40300027,Delve,6Q-R50,6Q-R50 III,0,0,0,996
40300029,Delve,6Q-R50,6Q-R50 IV,0,7880,0,0
40300109,Delve,6Q-R50,6Q-R50 X,0,0,41,0
40300119,Delve,ZA9-PY,ZA9-PY IV,0,3150,0,0
40300116,Delve,ZA9-PY,ZA9-PY III,0,1260,0,0
40300112,Delve,ZA9-PY,ZA9-PY I,0,1950,0,0
40300152,Delve,ZA9-PY,ZA9-PY VIII,470,0,0,0
40300164,Delve,ZA9-PY,ZA9-PY IX,0,8540,0,0
40300143,Delve,ZA9-PY,ZA9-PY VII,120,0,0,0
40300168,Delve,ZA9-PY,ZA9-PY X,350,0,0,0
40300113,Delve,ZA9-PY,ZA9-PY II,0,1730,0,0
40300125,Delve,ZA9-PY,ZA9-PY VI,110,0,0,0
40300122,Delve,ZA9-PY,ZA9-PY V,0,0,0,872
40300179,Delve,RCI-VL,RCI-VL III,0,4470,0,0
40300177,Delve,RCI-VL,RCI-VL II,0,4840,0,0
40300220,Delve,RCI-VL,RCI-VL IX,0,0,41,0
40300184,Delve,RCI-VL,RCI-VL VI,570,0,0,0
40300176,Delve,RCI-VL,RCI-VL I,0,4630,0,0
40300182,Delve,RCI-VL,RCI-VL V,570,0,0,0
40300186,Delve,RCI-VL,RCI-VL VII,380,0,0,0
40300181,Delve,RCI-VL,RCI-VL IV,0,4000,0,0
40300201,Delve,RCI-VL,RCI-VL VIII,480,0,0,0
40300250,Delve,MJXW-P,MJXW-P I,0,2510,0,0
40300312,Delve,MJXW-P,MJXW-P VI,300,0,0,0
40300255,Delve,MJXW-P,MJXW-P III,160,0,0,0
40300347,Delve,MJXW-P,MJXW-P VIII,0,0,39,0
40300341,Delve,MJXW-P,MJXW-P VII,470,0,0,0
40300277,Delve,MJXW-P,MJXW-P IV,100,0,0,0
40300283,Delve,MJXW-P,MJXW-P V,200,0,0,0
40300252,Delve,MJXW-P,MJXW-P II,0,5150,0,0
40300368,Delve,QC-YX6,QC-YX6 IV,0,2210,0,0
40300369,Delve,QC-YX6,QC-YX6 V,0,1960,0,0
40300363,Delve,QC-YX6,QC-YX6 II,0,3800,0,0
40300371,Delve,QC-YX6,QC-YX6 VI,430,0,0,0
40300361,Delve,QC-YX6,QC-YX6 I,0,2670,0,0
40300366,Delve,QC-YX6,QC-YX6 III,0,3100,0,0
40300408,Delve,QC-YX6,QC-YX6 VIII,440,0,0,0
40300385,Delve,QC-YX6,QC-YX6 VII,490,0,0,0
40300470,Delve,T-M0FA,T-M0FA III,210,0,0,0
40300497,Delve,T-M0FA,T-M0FA IV,0,2260,0,0
40300451,Delve,T-M0FA,T-M0FA II,480,0,0,0
40300439,Delve,T-M0FA,T-M0FA I,380,0,0,0
40300510,Delve,4O-239,4O-239 VI,0,1600,0,0
40300516,Delve,4O-239,4O-239 VIII,0,7680,0,0
40300519,Delve,4O-239,4O-239 X,0,1310,0,0
40300500,Delve,4O-239,4O-239 II,0,2910,0,0
40300501,Delve,4O-239,4O-239 III,0,0,0,634
40300499,Delve,4O-239,4O-239 I,0,3950,0,0
40300505,Delve,4O-239,4O-239 V,0,7870,0,0
40300502,Delve,4O-239,4O-239 IV,0,3610,0,0
40300518,Delve,4O-239,4O-239 IX,0,4610,0,0
40300512,Delve,4O-239,4O-239 VII,0,8420,0,0
40300575,Delve,LUA5-L,LUA5-L VI,0,0,42,0
40300524,Delve,LUA5-L,LUA5-L I,0,0,0,832
40300552,Delve,LUA5-L,LUA5-L V,240,0,0,0
40300531,Delve,LUA5-L,LUA5-L IV,370,0,0,0
40300587,Delve,LUA5-L,LUA5-L VII,0,5150,0,0
40300526,Delve,LUA5-L,LUA5-L II,0,8160,0,0
40300528,Delve,LUA5-L,LUA5-L III,0,0,0,669
40300618,Delve,T-IPZB,T-IPZB IX,330,0,0,0
40300604,Delve,T-IPZB,T-IPZB VII,0,0,0,802
40300596,Delve,T-IPZB,T-IPZB IV,0,0,0,730
40300607,Delve,T-IPZB,T-IPZB VIII,260,0,0,0
40300668,Delve,T-IPZB,T-IPZB XI,0,0,39,0
40300593,Delve,T-IPZB,T-IPZB III,0,0,0,789
40300600,Delve,T-IPZB,T-IPZB VI,520,0,0,0
40300597,Delve,T-IPZB,T-IPZB V,620,0,0,0
40300592,Delve,T-IPZB,T-IPZB II,0,1740,0,0
40300641,Delve,T-IPZB,T-IPZB X,370,0,0,0
40300675,Delve,Q-JQSG,Q-JQSG III,0,6890,0,0
40300679,Delve,Q-JQSG,Q-JQSG IV,460,0,0,0
40300717,Delve,Q-JQSG,Q-JQSG VI,0,0,39,0
40300673,Delve,Q-JQSG,Q-JQSG II,0,4330,0,0
40300672,Delve,Q-JQSG,Q-JQSG I,0,3000,0,0
40300692,Delve,Q-JQSG,Q-JQSG V,110,0,0,0
40300768,Delve,D-3GIQ,D-3GIQ X,490,0,0,0
40300778,Delve,D-3GIQ,D-3GIQ XI,0,9750,0,0
40300730,Delve,D-3GIQ,D-3GIQ I,0,2150,0,0
40300735,Delve,D-3GIQ,D-3GIQ V,0,4720,0,0
40300738,Delve,D-3GIQ,D-3GIQ VII,690,0,0,0
40300731,Delve,D-3GIQ,D-3GIQ II,0,1560,0,0
40300732,Delve,D-3GIQ,D-3GIQ III,0,0,0,1018
40300783,Delve,D-3GIQ,D-3GIQ XII,0,0,41,0
40300736,Delve,D-3GIQ,D-3GIQ VI,0,8850,0,0
40300740,Delve,D-3GIQ,D-3GIQ VIII,470,0,0,0
40300733,Delve,D-3GIQ,D-3GIQ IV,0,1610,0,0
40300788,Delve,D-3GIQ,D-3GIQ XIII,0,2140,0,0
40300745,Delve,D-3GIQ,D-3GIQ IX,160,0,0,0
40300795,Delve,K-6K16,K-6K16 I,0,0,0,679
40300822,Delve,K-6K16,K-6K16 VIII,440,0,0,0
40300818,Delve,K-6K16,K-6K16 VII,300,0,0,0
40300899,Delve,K-6K16,K-6K16 XII,0,6730,0,0
40300807,Delve,K-6K16,K-6K16 VI,340,0,0,0
40300803,Delve,K-6K16,K-6K16 V,0,3530,0,0
40300875,Delve,K-6K16,K-6K16 XI,0,0,39,0
40300871,Delve,K-6K16,K-6K16 X,0,7990,0,0
40300798,Delve,K-6K16,K-6K16 III,0,0,0,642
40300842,Delve,K-6K16,K-6K16 IX,330,0,0,0
40300799,Delve,K-6K16,K-6K16 IV,190,0,0,0
40300797,Delve,K-6K16,K-6K16 II,0,3060,0,0
40300937,Delve,QY6-RK,QY6-RK VI,200,0,0,0
40300909,Delve,QY6-RK,QY6-RK III,660,0,0,0
40300913,Delve,QY6-RK,QY6-RK IV,0,9730,0,0
40300907,Delve,QY6-RK,QY6-RK II,0,3640,0,0
40300916,Delve,QY6-RK,QY6-RK V,110,0,0,0
40300905,Delve,QY6-RK,QY6-RK I,0,0,0,761
40300983,Delve,W-KQPI,W-KQPI II,380,0,0,0
40301001,Delve,W-KQPI,W-KQPI III,0,2190,0,0
40300964,Delve,W-KQPI,W-KQPI I,180,0,0,0
40301036,Delve,PUIG-F,PUIG-F VIII,0,9730,0,0
40301009,Delve,PUIG-F,PUIG-F III,0,8210,0,0
40301007,Delve,PUIG-F,PUIG-F II,0,1410,0,0
40301006,Delve,PUIG-F,PUIG-F I,0,4040,0,0
40301011,Delve,PUIG-F,PUIG-F IV,0,6650,0,0
40301032,Delve,PUIG-F,PUIG-F VII,0,8490,0,0
40301012,Delve,PUIG-F,PUIG-F V,0,4910,0,0
40301015,Delve,PUIG-F,PUIG-F VI,340,0,0,0
40301144,Delve,J-LPX7,J-LPX7 IX,0,0,42,0
40301088,Delve,J-LPX7,J-LPX7 VI,300,0,0,0
40301045,Delve,J-LPX7,J-LPX7 III,0,2810,0,0
40301116,Delve,J-LPX7,J-LPX7 VII,220,0,0,0
40301072,Delve,J-LPX7,J-LPX7 V,380,0,0,0
40301047,Delve,J-LPX7,J-LPX7 IV,340,0,0,0
40301043,Delve,J-LPX7,J-LPX7 II,0,0,0,949
40301041,Delve,J-LPX7,J-LPX7 I,0,4530,0,0
40301138,Delve,J-LPX7,J-LPX7 VIII,430,0,0,0
40301184,Delve,0-HDC8,0-HDC8 IV,230,0,0,0
40301174,Delve,0-HDC8,0-HDC8 I,0,4890,0,0
40301206,Delve,0-HDC8,0-HDC8 V,0,0,38,0
40301176,Delve,0-HDC8,0-HDC8 II,0,0,0,1103
40301179,Delve,0-HDC8,0-HDC8 III,970,0,0,0
40301215,Delve,F-TE1T,F-TE1T III,0,3520,0,0
40301222,Delve,F-TE1T,F-TE1T VII,0,0,0,795
40301264,Delve,F-TE1T,F-TE1T XVI,0,4590,0,0
40301236,Delve,F-TE1T,F-TE1T X,0,8410,0,0
40301220,Delve,F-TE1T,F-TE1T VI,0,1770,0,0
40301219,Delve,F-TE1T,F-TE1T V,0,0,0,790
40301251,Delve,F-TE1T,F-TE1T XIII,490,0,0,0
40301255,Delve,F-TE1T,F-TE1T XIV,290,0,0,0
40301213,Delve,F-TE1T,F-TE1T II,0,0,0,1026
40301262,Delve,F-TE1T,F-TE1T XV,0,0,0,753
40301223,Delve,F-TE1T,F-TE1T VIII,540,0,0,0
40301243,Delve,F-TE1T,F-TE1T XII,580,0,0,0
40301211,Delve,F-TE1T,F-TE1T I,0,3430,0,0
40301217,Delve,F-TE1T,F-TE1T IV,0,4320,0,0
40301225,Delve,F-TE1T,F-TE1T IX,140,0,0,0
40301240,Delve,F-TE1T,F-TE1T XI,0,9820,0,0
40301324,Delve,SVM-3K,SVM-3K VII,450,0,0,0
40301269,Delve,SVM-3K,SVM-3K I,0,1470,0,0
40301300,Delve,SVM-3K,SVM-3K VI,160,0,0,0
40301271,Delve,SVM-3K,SVM-3K II,0,3610,0,0
40301363,Delve,SVM-3K,SVM-3K IX,0,3550,0,0
40301275,Delve,SVM-3K,SVM-3K IV,450,0,0,0
40301359,Delve,SVM-3K,SVM-3K VIII,0,3780,0,0
40301284,Delve,SVM-3K,SVM-3K V,210,0,0,0
40301273,Delve,SVM-3K,SVM-3K III,0,4580,0,0
40301382,Delve,1DQ1-A,1DQ1-A VI,400,0,0,0
40301374,Delve,1DQ1-A,1DQ1-A III,0,2470,0,0
40301404,Delve,1DQ1-A,1DQ1-A VII,120,0,0,0
40301434,Delve,1DQ1-A,1DQ1-A IX,0,4250,0,0
40301369,Delve,1DQ1-A,1DQ1-A I,0,3590,0,0
40301372,Delve,1DQ1-A,1DQ1-A II,0,0,0,867
40301429,Delve,1DQ1-A,1DQ1-A VIII,0,0,36,0
40301376,Delve,1DQ1-A,1DQ1-A IV,840,0,0,0
40301378,Delve,1DQ1-A,1DQ1-A V,0,9770,0,0
40301441,Delve,8WA-Z6,8WA-Z6 III,0,4640,0,0
40301446,Delve,8WA-Z6,8WA-Z6 V,0,0,0,724
40301438,Delve,8WA-Z6,8WA-Z6 I,830,0,0,0
40301469,Delve,8WA-Z6,8WA-Z6 VIII,160,0,0,0
40301449,Delve,8WA-Z6,8WA-Z6 VII,450,0,0,0
40301447,Delve,8WA-Z6,8WA-Z6 VI,0,0,0,830
40301490,Delve,8WA-Z6,8WA-Z6 IX,310,0,0,0
40301444,Delve,8WA-Z6,8WA-Z6 IV,0,0,0,688
40301440,Delve,8WA-Z6,8WA-Z6 II,0,2830,0,0
40301519,Delve,5BTK-M,5BTK-M I,0,0,0,780
40301533,Delve,5BTK-M,5BTK-M VI,0,8050,0,0
40301529,Delve,5BTK-M,5BTK-M V,200,0,0,0
40301523,Delve,5BTK-M,5BTK-M III,0,9770,0,0
40301526,Delve,5BTK-M,5BTK-M IV,0,4550,0,0
40301520,Delve,5BTK-M,5BTK-M II,0,1450,0,0
40301536,Delve,5BTK-M,5BTK-M VII,0,8950,0,0
40301541,Delve,5BTK-M,5BTK-M VIII,0,5290,0,0
40301552,Delve,N-8YET,N-8YET V,0,2120,0,0
40301547,Delve,N-8YET,N-8YET II,510,0,0,0
40301596,Delve,N-8YET,N-8YET IX,240,0,0,0
40301549,Delve,N-8YET,N-8YET III,0,3040,0,0
40301624,Delve,N-8YET,N-8YET X,0,0,39,0
40301556,Delve,N-8YET,N-8YET VII,350,0,0,0
40301554,Delve,N-8YET,N-8YET VI,690,0,0,0
40301550,Delve,N-8YET,N-8YET IV,0,1020,0,0
40301579,Delve,N-8YET,N-8YET VIII,300,0,0,0
40301545,Delve,N-8YET,N-8YET I,0,0,0,877
40301703,Delve,Y-OMTZ,Y-OMTZ IX,0,2740,0,0
40301659,Delve,Y-OMTZ,Y-OMTZ VI,450,0,0,0
40301693,Delve,Y-OMTZ,Y-OMTZ VIII,280,0,0,0
40301629,Delve,Y-OMTZ,Y-OMTZ I,0,0,0,805
40301630,Delve,Y-OMTZ,Y-OMTZ II,0,3930,0,0
40301636,Delve,Y-OMTZ,Y-OMTZ V,190,0,0,0
40301631,Delve,Y-OMTZ,Y-OMTZ III,0,5120,0,0
40301672,Delve,Y-OMTZ,Y-OMTZ VII,370,0,0,0
40301633,Delve,Y-OMTZ,Y-OMTZ IV,630,0,0,0
40301722,Delve,3-DMQT,3-DMQT V,490,0,0,0
40301710,Delve,3-DMQT,3-DMQT I,0,3510,0,0
40301726,Delve,3-DMQT,3-DMQT VI,0,7710,0,0
40301712,Delve,3-DMQT,3-DMQT II,0,0,0,877
40301753,Delve,3-DMQT,3-DMQT IX,150,0,0,0
40301736,Delve,3-DMQT,3-DMQT VIII,160,0,0,0
40301719,Delve,3-DMQT,3-DMQT IV,0,9330,0,0
40301729,Delve,3-DMQT,3-DMQT VII,110,0,0,0
40301715,Delve,3-DMQT,3-DMQT III,380,0,0,0
40301766,Delve,3-DMQT,3-DMQT X,410,0,0,0
40301774,Delve,MO-GZ5,MO-GZ5 II,0,0,0,1085
40301776,Delve,MO-GZ5,MO-GZ5 III,0,1920,0,0
40301779,Delve,MO-GZ5,MO-GZ5 V,0,1710,0,0
40301773,Delve,MO-GZ5,MO-GZ5 I,0,2000,0,0
40301789,Delve,MO-GZ5,MO-GZ5 VIII,0,9300,0,0
40301782,Delve,MO-GZ5,MO-GZ5 VI,0,0,0,740
40301784,Delve,MO-GZ5,MO-GZ5 VII,100,0,0,0
40301778,Delve,MO-GZ5,MO-GZ5 IV,0,4410,0,0
40301849,Delve,39P-1J,39P-1J X,440,0,0,0
40301797,Delve,39P-1J,39P-1J III,0,0,0,1016
40301828,Delve,39P-1J,39P-1J IX,220,0,0,0
40301804,Delve,39P-1J,39P-1J VII,480,0,0,0
40301801,Delve,39P-1J,39P-1J VI,560,0,0,0
40301818,Delve,39P-1J,39P-1J VIII,260,0,0,0
40301799,Delve,39P-1J,39P-1J V,0,7850,0,0
40301794,Delve,39P-1J,39P-1J I,0,0,0,1080
40301795,Delve,39P-1J,39P-1J II,0,1620,0,0
40301798,Delve,39P-1J,39P-1J IV,0,4060,0,0
40301941,Delve,HZAQ-W,HZAQ-W XII,0,0,33,0
40301918,Delve,HZAQ-W,HZAQ-W X,350,0,0,0
40301872,Delve,HZAQ-W,HZAQ-W V,630,0,0,0
40301870,Delve,HZAQ-W,HZAQ-W IV,0,8960,0,0
40301916,Delve,HZAQ-W,HZAQ-W IX,0,8660,0,0
40301867,Delve,HZAQ-W,HZAQ-W II,0,1710,0,0
40301868,Delve,HZAQ-W,HZAQ-W III,0,4020,0,0
40301878,Delve,HZAQ-W,HZAQ-W VII,300,0,0,0
40301939,Delve,HZAQ-W,HZAQ-W XI,0,5660,0,0
40301897,Delve,HZAQ-W,HZAQ-W VIII,500,0,0,0
40301866,Delve,HZAQ-W,HZAQ-W I,0,0,0,939
40301875,Delve,HZAQ-W,HZAQ-W VI,0,9260,0,0
40301958,Delve,7G-QIG,7G-QIG VI,480,0,0,0
40302004,Delve,7G-QIG,7G-QIG VIII,0,1530,0,0
40301953,Delve,7G-QIG,7G-QIG IV,0,2140,0,0
40301950,Delve,7G-QIG,7G-QIG III,970,0,0,0
40301948,Delve,7G-QIG,7G-QIG II,0,1170,0,0
40301946,Delve,7G-QIG,7G-QIG I,0,1760,0,0
40301977,Delve,7G-QIG,7G-QIG VII,290,0,0,0
40301955,Delve,7G-QIG,7G-QIG V,0,0,0,944
40302012,Delve,NIDJ-K,NIDJ-K IV,0,9350,0,0
40302057,Delve,NIDJ-K,NIDJ-K IX,0,9750,0,0
40302011,Delve,NIDJ-K,NIDJ-K III,0,1760,0,0
40302017,Delve,NIDJ-K,NIDJ-K VI,0,9490,0,0
40302008,Delve,NIDJ-K,NIDJ-K I,0,1830,0,0
40302045,Delve,NIDJ-K,NIDJ-K VIII,160,0,0,0
40302014,Delve,NIDJ-K,NIDJ-K V,0,9030,0,0
40302020,Delve,NIDJ-K,NIDJ-K VII,120,0,0,0
40302009,Delve,NIDJ-K,NIDJ-K II,0,4580,0,0
40302063,Delve,PS-94K,PS-94K II,0,8660,0,0
40302068,Delve,PS-94K,PS-94K IV,0,4020,0,0
40302066,Delve,PS-94K,PS-94K III,620,0,0,0
40302062,Delve,PS-94K,PS-94K I,0,2820,0,0
40302078,Delve,PS-94K,PS-94K VI,0,5110,0,0
40302072,Delve,PS-94K,PS-94K V,190,0,0,0
40302191,Delve,8RQJ-2,8RQJ-2 IX,0,2490,0,0
40302105,Delve,8RQJ-2,8RQJ-2 IV,200,0,0,0
40302130,Delve,8RQJ-2,8RQJ-2 V,340,0,0,0
40302084,Delve,8RQJ-2,8RQJ-2 II,620,0,0,0
40302086,Delve,8RQJ-2,8RQJ-2 III,130,0,0,0
40302154,Delve,8RQJ-2,8RQJ-2 VI,440,0,0,0
40302082,Delve,8RQJ-2,8RQJ-2 I,0,0,0,937
40302190,Delve,8RQJ-2,8RQJ-2 VIII,0,0,0,769
40302185,Delve,8RQJ-2,8RQJ-2 VII,0,0,41,0
40302277,Delve,KEE-N6,KEE-N6 X,0,0,32,0
40302270,Delve,KEE-N6,KEE-N6 IX,420,0,0,0
40302197,Delve,KEE-N6,KEE-N6 II,0,0,0,1034
40302220,Delve,KEE-N6,KEE-N6 VII,520,0,0,0
40302206,Delve,KEE-N6,KEE-N6 VI,140,0,0,0
40302199,Delve,KEE-N6,KEE-N6 III,560,0,0,0
40302203,Delve,KEE-N6,KEE-N6 V,710,0,0,0
40302195,Delve,KEE-N6,KEE-N6 I,0,4760,0,0
40302201,Delve,KEE-N6,KEE-N6 IV,0,7790,0,0
40302246,Delve,KEE-N6,KEE-N6 VIII,300,0,0,0
40302285,Delve,M2-XFE,M2-XFE III,710,0,0,0
40302283,Delve,M2-XFE,M2-XFE II,0,4720,0,0
40302294,Delve,M2-XFE,M2-XFE VI,280,0,0,0
40302310,Delve,M2-XFE,M2-XFE VII,490,0,0,0
40302282,Delve,M2-XFE,M2-XFE I,0,1980,0,0
40302288,Delve,M2-XFE,M2-XFE IV,0,9110,0,0
40302332,Delve,M2-XFE,M2-XFE VIII,280,0,0,0
40302291,Delve,M2-XFE,M2-XFE V,620,0,0,0
40302347,Delve,5-CQDA,5-CQDA V,0,9570,0,0
40302352,Delve,5-CQDA,5-CQDA VII,660,0,0,0
40302405,Delve,5-CQDA,5-CQDA X,0,2060,0,0
40302342,Delve,5-CQDA,5-CQDA III,0,0,0,1023
40302350,Delve,5-CQDA,5-CQDA VI,0,1570,0,0
40302344,Delve,5-CQDA,5-CQDA IV,0,4330,0,0
40302355,Delve,5-CQDA,5-CQDA VIII,130,0,0,0
40302341,Delve,5-CQDA,5-CQDA II,0,1550,0,0
40302375,Delve,5-CQDA,5-CQDA IX,230,0,0,0
40302339,Delve,5-CQDA,5-CQDA I,0,0,0,846
40302455,Delve,I-E3TG,I-E3TG VIII,420,0,0,0
40302414,Delve,I-E3TG,I-E3TG II,0,0,0,859
40302415,Delve,I-E3TG,I-E3TG III,0,9930,0,0
40302420,Delve,I-E3TG,I-E3TG V,130,0,0,0
40302411,Delve,I-E3TG,I-E3TG I,0,0,0,1108
40302487,Delve,I-E3TG,I-E3TG XI,0,5370,0,0
40302430,Delve,I-E3TG,I-E3TG VI,470,0,0,0
40302477,Delve,I-E3TG,I-E3TG IX,150,0,0,0
40302436,Delve,I-E3TG,I-E3TG VII,440,0,0,0
40302481,Delve,I-E3TG,I-E3TG X,0,0,36,0
40302418,Delve,I-E3TG,I-E3TG IV,0,0,0,723
40302517,Delve,S-6HHN,S-6HHN VI,260,0,0,0
40302541,Delve,S-6HHN,S-6HHN VIII,440,0,0,0
40302496,Delve,S-6HHN,S-6HHN III,0,2570,0,0
40302500,Delve,S-6HHN,S-6HHN V,480,0,0,0
40302534,Delve,S-6HHN,S-6HHN VII,330,0,0,0
40302493,Delve,S-6HHN,S-6HHN I,0,1590,0,0
40302498,Delve,S-6HHN,S-6HHN IV,510,0,0,0
40302494,Delve,S-6HHN,S-6HHN II,0,2540,0,0
40302584,Delve,ZXB-VC,ZXB-VC V,120,0,0,0
40302578,Delve,ZXB-VC,ZXB-VC III,0,0,0,947
40302607,Delve,ZXB-VC,ZXB-VC VI,0,0,35,0
40302580,Delve,ZXB-VC,ZXB-VC IV,270,0,0,0
40302576,Delve,ZXB-VC,ZXB-VC II,0,4340,0,0
40302575,Delve,ZXB-VC,ZXB-VC I,0,0,0,1091
40302628,Delve,GY6A-L,GY6A-L III,0,1840,0,0
40302630,Delve,GY6A-L,GY6A-L IV,520,0,0,0
40302670,Delve,GY6A-L,GY6A-L VI,0,1740,0,0
40302626,Delve,GY6A-L,GY6A-L II,610,0,0,0
40302648,Delve,GY6A-L,GY6A-L V,240,0,0,0
40302625,Delve,GY6A-L,GY6A-L I,0,4420,0,0
40302679,Delve,UEXO-Z,UEXO-Z III,0,4130,0,0
40302686,Delve,UEXO-Z,UEXO-Z VI,0,8670,0,0
40302683,Delve,UEXO-Z,UEXO-Z V,0,8280,0,0
40302677,Delve,UEXO-Z,UEXO-Z II,0,5400,0,0
40302681,Delve,UEXO-Z,UEXO-Z IV,0,4330,0,0
40302675,Delve,UEXO-Z,UEXO-Z I,0,1770,0,0
40302692,Delve,9O-8W1,9O-8W1 II,0,2700,0,0
40302691,Delve,9O-8W1,9O-8W1 I,0,0,0,1012
40302713,Delve,9O-8W1,9O-8W1 VII,0,6690,0,0
40302720,Delve,9O-8W1,9O-8W1 IX,0,2590,0,0
40302700,Delve,9O-8W1,9O-8W1 VI,140,0,0,0
40302698,Delve,9O-8W1,9O-8W1 V,650,0,0,0
40302694,Delve,9O-8W1,9O-8W1 III,0,2370,0,0
40302696,Delve,9O-8W1,9O-8W1 IV,0,0,0,1035
40302716,Delve,9O-8W1,9O-8W1 VIII,0,2970,0,0
40302725,Delve,8F-TK3,8F-TK3 II,0,0,0,951
40302737,Delve,8F-TK3,8F-TK3 VII,660,0,0,0
40302728,Delve,8F-TK3,8F-TK3 IV,0,0,0,1093
40302743,Delve,8F-TK3,8F-TK3 VIII,0,3270,0,0
40302726,Delve,8F-TK3,8F-TK3 III,0,4100,0,0
40302724,Delve,8F-TK3,8F-TK3 I,0,1940,0,0
40302730,Delve,8F-TK3,8F-TK3 V,0,3730,0,0
40302734,Delve,8F-TK3,8F-TK3 VI,680,0,0,0
40302792,Delve,PF-KUQ,PF-KUQ VI,0,2210,0,0
40302776,Delve,PF-KUQ,PF-KUQ V,330,0,0,0
40302770,Delve,PF-KUQ,PF-KUQ III,0,9290,0,0
40302748,Delve,PF-KUQ,PF-KUQ II,340,0,0,0
40302796,Delve,PF-KUQ,PF-KUQ VII,0,3780,0,0
40302773,Delve,PF-KUQ,PF-KUQ IV,0,2250,0,0
40302746,Delve,PF-KUQ,PF-KUQ I,0,3090,0,0
40302815,Delve,N8D9-Z,N8D9-Z II,960,0,0,0
40302875,Delve,N8D9-Z,N8D9-Z VI,150,0,0,0
40302800,Delve,N8D9-Z,N8D9-Z I,400,0,0,0
40302937,Delve,N8D9-Z,N8D9-Z VIII,640,0,0,0
40302864,Delve,N8D9-Z,N8D9-Z V,200,0,0,0
40302817,Delve,N8D9-Z,N8D9-Z III,460,0,0,0
40302844,Delve,N8D9-Z,N8D9-Z IV,170,0,0,0
40302903,Delve,N8D9-Z,N8D9-Z VII,260,0,0,0
40302942,Delve,N8D9-Z,N8D9-Z IX,0,0,41,0
40302965,Delve,F-9PXR,F-9PXR IV,350,0,0,0
40302957,Delve,F-9PXR,F-9PXR III,200,0,0,0
40302953,Delve,F-9PXR,F-9PXR II,340,0,0,0
40302984,Delve,F-9PXR,F-9PXR V,0,0,36,0
40302951,Delve,F-9PXR,F-9PXR I,660,0,0,0
40303023,Delve,Y5C-YD,Y5C-YD VI,650,0,0,0
40303107,Delve,Y5C-YD,Y5C-YD X,0,0,38,0
40303079,Delve,Y5C-YD,Y5C-YD IX,500,0,0,0
40303020,Delve,Y5C-YD,Y5C-YD V,710,0,0,0
40303017,Delve,Y5C-YD,Y5C-YD III,0,0,0,867
40303014,Delve,Y5C-YD,Y5C-YD I,0,0,0,815
40303027,Delve,Y5C-YD,Y5C-YD VII,380,0,0,0
40303015,Delve,Y5C-YD,Y5C-YD II,0,1390,0,0
40303019,Delve,Y5C-YD,Y5C-YD IV,0,8050,0,0
40303049,Delve,Y5C-YD,Y5C-YD VIII,180,0,0,0
40303111,Delve,31X-RE,31X-RE I,0,3450,0,0
40303124,Delve,31X-RE,31X-RE V,300,0,0,0
40303144,Delve,31X-RE,31X-RE VI,370,0,0,0
40303113,Delve,31X-RE,31X-RE II,0,8280,0,0
40303171,Delve,31X-RE,31X-RE VII,0,0,40,0
40303118,Delve,31X-RE,31X-RE IV,600,0,0,0
40303175,Delve,31X-RE,31X-RE VIII,0,6980,0,0
40303115,Delve,31X-RE,31X-RE III,0,8360,0,0
40303180,Delve,Q-02UL,Q-02UL I,0,1730,0,0
40303194,Delve,Q-02UL,Q-02UL VI,250,0,0,0
40303191,Delve,Q-02UL,Q-02UL V,0,3040,0,0
40303187,Delve,Q-02UL,Q-02UL IV,0,5860,0,0
40303184,Delve,Q-02UL,Q-02UL III,490,0,0,0
40303182,Delve,Q-02UL,Q-02UL II,0,1810,0,0
40303213,Delve,Q-02UL,Q-02UL VII,370,0,0,0
40303243,Delve,Q-02UL,Q-02UL VIII,0,0,32,0
40303272,Delve,7UTB-F,7UTB-F III,110,0,0,0
40303314,Delve,7UTB-F,7UTB-F V,270,0,0,0
40303256,Delve,7UTB-F,7UTB-F I,360,0,0,0
40303343,Delve,7UTB-F,7UTB-F VI,0,0,35,0
40303291,Delve,7UTB-F,7UTB-F IV,490,0,0,0
40303349,Delve,7UTB-F,7UTB-F VII,0,0,35,0
40303269,Delve,7UTB-F,7UTB-F II,0,7990,0,0
40303365,Delve,5-6QW7,5-6QW7 VI,190,0,0,0
40303355,Delve,5-6QW7,5-6QW7 II,0,1320,0,0
40303354,Delve,5-6QW7,5-6QW7 I,0,0,0,879
40303363,Delve,5-6QW7,5-6QW7 V,0,0,0,847
40303378,Delve,5-6QW7,5-6QW7 VIII,0,3980,0,0
40303373,Delve,5-6QW7,5-6QW7 VII,170,0,0,0
40303381,Delve,5-6QW7,5-6QW7 IX,650,0,0,0
